loan_amnt,term,int_rate,emp_length,home_ownership,annual_inc,purpose,addr_state,dti,delinq_2yrs,revol_util,total_acc,bad_loan,longest_credit_length,verification_status
2650,36 months,7.4,10.0,RENT,10000.0,other,NY,1.2000000000000002,0.0,2.3000000000000003,6.0,1,10.0,not verified
20500,60 months,21.49,4.0,RENT,100000.0,debt_consolidation,PA,28.78,0.0,81.5,33.0,1,17.0,verified
15000,36 months,18.25,10.0,MORTGAGE,70000.0,debt_consolidation,CA,16.7,3.0,77.10000000000001,27.0,0,20.0,verified
10000,60 months,20.200000000000003,2.0,RENT,44360.0,debt_consolidation,TX,21.13,0.0,37.8,16.0,0,8.0,verified
18000,36 months,9.17,10.0,MORTGAGE,100290.0,debt_consolidation,CA,15.64,0.0,41.0,36.0,0,21.0,verified
30000,36 months,24.5,1.0,RENT,165000.0,small_business,IL,5.63,0.0,63.40000000000001,4.0,0,41.0,verified
5000,36 months,7.9,6.0,RENT,37000.0,credit_card,NY,5.97,0.0,32.6,18.0,0,6.0,not verified
10000,36 months,13.11,10.0,OWN,75800.0,debt_consolidation,FL,22.04,0.0,70.8,22.0,0,16.0,verified
27575,60 months,19.22,7.0,MORTGAGE,108000.0,debt_consolidation,MN,18.76,0.0,46.7,51.0,0,19.0,verified
3500,36 months,17.27,10.0,RENT,44000.0,credit_card,PA,17.400000000000002,0.0,82.4,11.0,1,7.0,not verified
6000,36 months,13.99,2.0,RENT,31000.0,debt_consolidation,NY,6.8900000000000015,0.0,60.3,10.0,0,10.0,verified
5375,36 months,15.31,1.0,RENT,32065.0,debt_consolidation,FL,29.79,0.0,61.6,34.0,1,11.0,not verified
4800,36 months,12.99,2.0,MORTGAGE,50000.0,credit_card,TX,17.02,0.0,39.7,16.0,0,11.0,not verified
8500,36 months,7.51,0.0,MORTGAGE,110000.0,debt_consolidation,OR,24.91,0.0,22.4,51.0,0,11.0,verified
8000,36 months,15.8,3.0,RENT,40000.0,credit_card,NJ,14.37,5.0,84.7,23.0,0,13.0,not verified
9100,36 months,6.03,10.0,OWN,83000.0,debt_consolidation,NC,16.45,0.0,14.0,22.0,0,12.0,verified
7500,36 months,10.38,10.0,RENT,52000.0,debt_consolidation,KY,16.57,0.0,22.4,41.0,0,15.0,verified
14000,36 months,9.17,10.0,MORTGAGE,200000.0,major_purchase,NH,20.83,0.0,56.8,72.0,0,23.0,not verified
12100,36 months,16.89,4.0,MORTGAGE,74000.0,small_business,TX,11.16,0.0,42.5,28.0,0,11.0,not verified
17500,60 months,15.8,2.0,MORTGAGE,40000.0,home_improvement,KY,20.01,0.0,69.8,26.0,0,14.0,verified
5800,36 months,8.9,1.0,MORTGAGE,95000.0,debt_consolidation,OK,15.35,1.0,55.7,25.0,0,15.0,not verified
10800,36 months,17.27,0.0,RENT,71000.0,credit_card,TX,17.95,0.0,64.9,25.0,0,14.0,not verified
8000,60 months,16.69,0.0,RENT,20400.0,vacation,CA,13.0,0.0,83.7,13.0,1,8.0,verified
24000,60 months,16.78,10.0,MORTGAGE,74000.0,debt_consolidation,MN,9.42,0.0,64.2,23.0,0,12.0,verified
3600,36 months,10.99,0.0,OWN,31200.0,debt_consolidation,KS,7.73,0.0,36.0,18.0,0,10.0,not verified
10000,36 months,19.05,6.0,RENT,72000.0,small_business,CA,15.47,1.0,74.5,21.0,0,9.0,verified
16000,36 months,6.03,2.0,RENT,160000.0,debt_consolidation,CA,10.37,0.0,2.3000000000000003,25.0,0,10.0,not verified
12000,36 months,12.12,0.0,RENT,92000.0,debt_consolidation,TX,22.68,1.0,58.7,19.0,0,15.0,verified
3200,36 months,9.63,7.0,MORTGAGE,36500.0,car,OR,0.33,0.0,4.1000000000000005,10.0,0,12.0,not verified
16625,36 months,18.75,8.0,RENT,42200.0,debt_consolidation,CA,24.03,0.0,84.4,15.0,0,11.0,verified
18225,60 months,22.47,4.0,RENT,46000.0,debt_consolidation,CA,28.83,0.0,95.1,30.0,1,7.0,verified
16000,60 months,15.31,7.0,RENT,75000.0,debt_consolidation,CA,22.56,0.0,38.1,35.0,0,15.0,verified
25000,36 months,15.7,2.0,MORTGAGE,103000.0,debt_consolidation,FL,23.11,0.0,81.30000000000001,44.0,0,10.0,not verified
24000,60 months,21.0,10.0,RENT,72000.0,debt_consolidation,NC,22.72,0.0,67.3,25.0,0,15.0,verified
5600,36 months,16.990000000000002,1.0,OWN,38000.0,medical,IL,20.25,0.0,16.900000000000002,15.0,0,11.0,verified
20000,36 months,12.99,10.0,RENT,103000.0,major_purchase,NY,25.25,0.0,12.1,47.0,0,26.0,verified
17000,36 months,19.52,5.0,RENT,53000.0,credit_card,OR,7.56,0.0,38.40000000000001,28.0,0,13.0,verified
10000,36 months,8.9,5.0,MORTGAGE,68000.0,credit_card,PA,8.44,0.0,50.1,10.0,0,12.0,verified
3000,36 months,11.49,10.0,RENT,42000.0,debt_consolidation,OR,12.26,0.0,66.8,12.0,1,6.0,not verified
10000,36 months,7.9,10.0,MORTGAGE,150000.0,credit_card,TX,3.99,2.0,8.200000000000001,37.0,0,18.0,not verified
14375,36 months,16.29,4.0,RENT,40000.0,debt_consolidation,NY,20.85,0.0,67.0,28.0,0,8.0,verified
2875,36 months,12.12,3.0,RENT,30000.0,debt_consolidation,NY,15.56,0.0,48.5,14.0,0,7.0,not verified
1000,36 months,5.79,,MORTGAGE,38400.0,major_purchase,VA,5.84,0.0,19.8,10.0,0,34.0,not verified
3900,36 months,13.11,7.0,RENT,29000.0,debt_consolidation,AK,8.15,0.0,82.80000000000001,6.0,1,6.0,verified
32000,36 months,13.67,0.0,RENT,72000.0,credit_card,CA,14.62,0.0,21.9,18.0,0,4.0,verified
15625,36 months,16.990000000000002,0.0,MORTGAGE,39000.0,debt_consolidation,IL,25.3,0.0,47.3,48.0,0,14.0,not verified
12000,36 months,13.11,,RENT,60000.0,debt_consolidation,MT,4.34,1.0,32.1,20.0,0,41.0,verified
4300,60 months,21.49,10.0,RENT,100000.0,debt_consolidation,CA,2.7,0.0,8.9,22.0,0,12.0,verified
10000,36 months,10.64,10.0,MORTGAGE,60000.0,debt_consolidation,CA,2.87,1.0,83.30000000000001,25.0,0,17.0,verified
10400,60 months,12.99,5.0,RENT,40000.0,debt_consolidation,NC,17.73,0.0,46.2,28.0,1,15.0,verified
11000,36 months,9.17,5.0,RENT,90000.0,other,NY,13.02,0.0,15.1,44.0,0,9.0,not verified
16475,36 months,8.9,3.0,RENT,166000.0,debt_consolidation,TX,11.03,1.0,39.7,30.0,0,15.0,not verified
7000,36 months,15.1,10.0,RENT,70000.0,debt_consolidation,VA,10.41,0.0,53.6,28.0,0,24.0,not verified
4200,36 months,6.62,3.0,RENT,45000.0,wedding,CA,16.29,0.0,41.2,9.0,0,8.0,not verified
30000,36 months,17.57,10.0,MORTGAGE,113000.0,debt_consolidation,FL,13.23,0.0,87.10000000000001,35.0,0,35.0,verified
19000,60 months,17.57,5.0,MORTGAGE,65000.0,debt_consolidation,NY,20.35,0.0,36.6,31.0,0,19.0,verified
7000,36 months,7.75,8.0,RENT,49896.0,debt_consolidation,NV,10.37,0.0,9.4,29.0,0,13.0,not verified
3000,36 months,12.12,,RENT,38000.0,debt_consolidation,UT,19.99,0.0,84.4,16.0,0,9.0,verified
6000,36 months,19.05,,MORTGAGE,35400.0,debt_consolidation,NC,34.2,0.0,59.2,26.0,0,14.0,verified
10000,36 months,10.99,,MORTGAGE,72000.0,debt_consolidation,CA,8.92,0.0,49.5,30.0,0,35.0,verified
10375,36 months,15.31,5.0,RENT,45000.0,wedding,NJ,29.49,0.0,60.2,32.0,1,10.0,not verified
9000,36 months,5.99,8.0,MORTGAGE,75000.0,home_improvement,NC,7.62,0.0,10.1,27.0,0,14.0,not verified
5000,36 months,6.03,3.0,MORTGAGE,75000.0,debt_consolidation,WA,15.2,0.0,61.7,32.0,0,10.0,not verified
11500,36 months,9.71,7.0,RENT,35000.0,debt_consolidation,MI,17.42,1.0,19.700000000000006,14.0,0,41.0,not verified
7000,60 months,19.72,3.0,MORTGAGE,50000.0,debt_consolidation,FL,14.35,0.0,58.0,15.0,0,16.0,verified
19700,60 months,15.22,9.0,MORTGAGE,44000.0,debt_consolidation,MN,18.65,0.0,37.9,34.0,1,11.0,verified
2000,60 months,23.83,1.0,RENT,48000.0,debt_consolidation,NY,8.3,1.0,47.7,17.0,0,15.0,verified
12000,36 months,18.75,6.0,RENT,65000.0,other,CA,22.23,0.0,66.3,19.0,1,8.0,not verified
6900,36 months,10.16,2.0,RENT,61500.0,debt_consolidation,NH,14.87,0.0,20.4,13.0,0,12.0,not verified
6000,36 months,13.99,5.0,MORTGAGE,45000.0,major_purchase,FL,13.01,0.0,72.10000000000001,11.0,0,13.0,not verified
35000,60 months,22.47,10.0,RENT,200000.0,other,IL,10.93,0.0,49.0,26.0,1,37.0,verified
8000,36 months,12.12,10.0,RENT,48000.0,debt_consolidation,TX,16.65,0.0,84.60000000000001,10.0,0,14.0,verified
23500,60 months,15.31,10.0,MORTGAGE,52249.0,debt_consolidation,OK,10.34,0.0,89.80000000000001,14.0,1,20.0,verified
7200,36 months,9.67,3.0,MORTGAGE,40000.0,debt_consolidation,CA,3.09,0.0,33.800000000000004,7.0,0,11.0,not verified
10000,36 months,17.57,4.0,MORTGAGE,70000.0,debt_consolidation,TX,17.67,3.0,95.1,20.0,0,29.0,verified
16000,36 months,8.19,6.0,RENT,85000.0,credit_card,NC,12.23,0.0,42.7,26.0,0,7.0,not verified
35000,36 months,12.12,10.0,MORTGAGE,472000.0,credit_card,NY,4.13,0.0,45.8,31.0,1,16.0,verified
27500,60 months,18.92,10.0,MORTGAGE,98000.0,debt_consolidation,TX,12.41,0.0,54.90000000000001,52.0,1,27.0,verified
3000,36 months,10.49,2.0,RENT,42000.0,debt_consolidation,NJ,7.1400000000000015,0.0,30.9,12.0,0,10.0,verified
8400,36 months,13.98,10.0,MORTGAGE,84000.0,debt_consolidation,CA,7.0600000000000005,1.0,72.8,15.0,0,33.0,not verified
10000,36 months,13.68,7.0,RENT,80000.0,credit_card,FL,14.76,0.0,37.0,24.0,0,15.0,verified
6000,36 months,12.12,0.0,OWN,72000.0,credit_card,KS,10.2,0.0,51.8,26.0,0,14.0,verified
9450,36 months,15.81,2.0,RENT,35000.0,moving,NJ,21.46,0.0,77.2,12.0,0,24.0,not verified
16800,36 months,13.68,1.0,MORTGAGE,87600.0,credit_card,CA,12.05,0.0,75.0,23.0,0,13.0,verified
6000,36 months,10.36,0.0,RENT,60000.0,credit_card,NJ,19.44,0.0,74.0,16.0,0,7.0,verified
6600,36 months,9.17,10.0,MORTGAGE,67300.0,debt_consolidation,CA,1.39,0.0,48.3,13.0,0,12.0,verified
7000,36 months,7.9,0.0,MORTGAGE,84000.0,major_purchase,TX,13.14,0.0,29.8,30.0,0,17.0,verified
20050,60 months,18.25,10.0,MORTGAGE,48000.0,other,UT,15.6,0.0,79.4,40.0,1,16.0,not verified
18000,36 months,17.77,10.0,MORTGAGE,59000.0,credit_card,MA,11.06,0.0,57.1,15.0,0,7.0,verified
20225,60 months,17.57,7.0,RENT,102258.0,debt_consolidation,CA,8.02,0.0,48.40000000000001,17.0,0,15.0,verified
10000,36 months,15.31,,RENT,42000.0,debt_consolidation,NY,24.29,1.0,44.40000000000001,41.0,1,34.0,verified
15000,60 months,23.43,4.0,RENT,82000.0,debt_consolidation,NC,8.200000000000001,0.0,89.7,6.0,0,14.0,verified
10000,60 months,10.75,5.0,MORTGAGE,75000.0,major_purchase,IL,7.97,0.0,16.6,39.0,0,19.0,not verified
18000,36 months,16.29,7.0,RENT,80000.0,credit_card,CA,22.02,0.0,87.80000000000001,37.0,0,11.0,verified
4000,36 months,15.27,2.0,MORTGAGE,44000.0,debt_consolidation,OH,20.29,3.0,37.1,29.0,0,19.0,not verified
7000,36 months,9.62,9.0,MORTGAGE,39300.0,debt_consolidation,IL,22.69,1.0,62.8,26.0,0,19.0,verified
27000,36 months,11.14,2.0,MORTGAGE,315000.0,credit_card,CA,5.48,0.0,39.2,15.0,0,11.0,verified
8000,36 months,7.9,0.0,RENT,34000.0,small_business,FL,16.06,0.0,2.6,8.0,0,8.0,verified
11000,36 months,10.99,10.0,RENT,47000.0,debt_consolidation,CA,25.99,0.0,71.5,17.0,0,12.0,verified
11300,36 months,13.49,9.0,RENT,35000.0,credit_card,MA,21.05,0.0,89.0,20.0,0,15.0,not verified
5000,36 months,8.0,0.0,MORTGAGE,59196.0,other,TX,7.12,0.0,48.900000000000006,17.0,0,15.0,not verified
6500,36 months,5.42,,MORTGAGE,35352.0,credit_card,AZ,17.68,0.0,23.3,27.0,0,36.0,not verified
26375,36 months,18.85,7.0,OWN,60000.0,debt_consolidation,IL,12.16,1.0,44.3,21.0,0,8.0,verified
4800,36 months,12.12,10.0,RENT,70000.0,debt_consolidation,OR,12.45,0.0,58.2,13.0,0,8.0,not verified
17050,36 months,15.88,2.0,RENT,38500.0,debt_consolidation,NJ,23.0,1.0,75.10000000000001,23.0,1,18.0,verified
10000,36 months,8.32,4.0,RENT,39948.0,debt_consolidation,CA,14.54,0.0,28.1,19.0,1,16.0,not verified
19475,60 months,14.79,1.0,RENT,80000.0,small_business,WI,22.67,0.0,55.2,28.0,1,14.0,not verified
4200,36 months,14.99,10.0,MORTGAGE,36600.0,home_improvement,CA,19.31,2.0,31.1,39.0,0,14.0,not verified
9975,36 months,18.92,10.0,OWN,33280.0,debt_consolidation,FL,27.48,0.0,74.3,29.0,1,12.0,verified
8000,36 months,12.99,3.0,OWN,37000.0,credit_card,MI,20.14,0.0,31.5,37.0,0,11.0,verified
4000,36 months,15.95,4.0,RENT,38400.0,major_purchase,CO,12.56,1.0,0.5,14.0,1,4.0,verified
11000,36 months,6.97,6.0,RENT,68000.0,debt_consolidation,OH,14.7,1.0,26.9,37.0,0,24.0,not verified
20150,60 months,18.99,10.0,MORTGAGE,70000.0,other,OK,19.96,0.0,64.9,21.0,0,20.0,verified
4000,36 months,20.31,10.0,RENT,170000.0,vacation,CA,12.29,0.0,45.5,47.0,0,13.0,not verified
10000,36 months,9.17,4.0,RENT,28000.0,credit_card,CA,27.99,0.0,68.3,14.0,0,4.0,verified
22000,60 months,16.29,9.0,MORTGAGE,75000.0,home_improvement,OH,22.69,0.0,55.0,25.0,0,12.0,verified
1000,60 months,7.1400000000000015,1.0,RENT,44564.0,other,PA,19.01,0.0,4.4,23.0,0,8.0,not verified
5500,36 months,10.2,10.0,OTHER,45996.0,other,NJ,6.03,0.0,13.5,15.0,0,12.0,not verified
14000,36 months,12.12,4.0,MORTGAGE,51000.0,debt_consolidation,WA,12.54,0.0,77.2,16.0,0,10.0,verified
8050,36 months,16.29,8.0,OWN,51000.0,debt_consolidation,VA,7.95,0.0,56.90000000000001,14.0,0,13.0,verified
6000,36 months,15.81,6.0,MORTGAGE,60000.0,debt_consolidation,CA,11.74,0.0,68.3,8.0,0,6.0,not verified
22000,60 months,17.27,8.0,OWN,70000.0,debt_consolidation,MN,31.47,0.0,68.5,26.0,0,39.0,verified
2875,36 months,17.57,5.0,MORTGAGE,40000.0,debt_consolidation,WA,15.24,0.0,53.40000000000001,20.0,0,11.0,not verified
4000,60 months,12.61,10.0,MORTGAGE,73125.0,other,FL,19.92,0.0,45.1,52.0,1,25.0,verified
18000,36 months,6.62,10.0,MORTGAGE,85000.0,debt_consolidation,KY,14.74,0.0,40.90000000000001,17.0,0,19.0,verified
25000,36 months,12.99,10.0,RENT,80000.0,debt_consolidation,GA,28.25,0.0,69.4,44.0,0,14.0,verified
8000,36 months,7.51,4.0,RENT,31000.0,credit_card,WA,23.73,0.0,60.0,11.0,1,6.0,verified
30000,60 months,25.99,8.0,OWN,120000.0,other,TX,23.1,0.0,84.60000000000001,29.0,0,16.0,verified
18000,36 months,12.99,10.0,MORTGAGE,113300.0,debt_consolidation,NC,22.53,0.0,64.8,28.0,0,12.0,verified
35000,60 months,21.98,9.0,RENT,140000.0,debt_consolidation,NC,16.55,1.0,25.200000000000006,45.0,1,17.0,verified
8000,36 months,10.15,1.0,RENT,45000.0,debt_consolidation,IL,27.33,1.0,62.40000000000001,14.0,0,8.0,not verified
15850,60 months,13.49,10.0,MORTGAGE,36000.0,debt_consolidation,AL,27.6,0.0,57.8,26.0,0,10.0,verified
4000,36 months,10.0,6.0,RENT,72000.0,other,CA,6.78,0.0,38.8,21.0,0,11.0,not verified
8400,36 months,13.68,0.0,RENT,42000.0,debt_consolidation,NY,11.11,0.0,68.8,23.0,0,11.0,not verified
12375,36 months,24.5,,RENT,45000.0,debt_consolidation,AZ,16.48,0.0,77.7,22.0,0,10.0,verified
9000,36 months,13.68,9.0,RENT,65000.0,debt_consolidation,NY,7.48,0.0,59.3,21.0,0,9.0,not verified
10000,36 months,14.27,10.0,MORTGAGE,77400.0,credit_card,SD,20.05,0.0,87.60000000000001,34.0,1,27.0,verified
14000,36 months,8.9,4.0,MORTGAGE,99000.0,debt_consolidation,CA,25.31,1.0,51.5,63.0,0,13.0,not verified
8875,36 months,15.61,2.0,MORTGAGE,45000.0,debt_consolidation,VA,28.67,1.0,85.4,18.0,0,11.0,verified
17425,60 months,16.2,5.0,RENT,48000.0,debt_consolidation,FL,15.6,1.0,56.6,18.0,1,13.0,verified
15850,36 months,18.75,2.0,RENT,36000.0,debt_consolidation,WA,11.0,0.0,69.0,10.0,1,10.0,verified
16000,60 months,16.29,2.0,MORTGAGE,56800.0,debt_consolidation,TN,27.55,0.0,57.0,45.0,0,16.0,verified
8000,36 months,15.88,9.0,MORTGAGE,38000.0,debt_consolidation,WI,10.86,0.0,60.3,16.0,0,6.0,not verified
3200,36 months,17.580000000000002,3.0,MORTGAGE,60000.0,credit_card,NJ,18.48,0.0,95.7,20.0,0,15.0,not verified
5000,36 months,8.63,10.0,MORTGAGE,130000.0,home_improvement,FL,10.62,0.0,25.8,10.0,0,21.0,not verified
6000,36 months,10.99,10.0,MORTGAGE,50000.0,debt_consolidation,CA,19.8,0.0,55.90000000000001,30.0,0,11.0,not verified
16000,36 months,11.55,9.0,MORTGAGE,80000.0,debt_consolidation,PA,20.63,3.0,69.60000000000001,26.0,0,29.0,not verified
21850,60 months,11.14,0.0,RENT,110000.0,wedding,FL,14.43,0.0,25.9,26.0,0,12.0,verified
28000,60 months,17.77,6.0,MORTGAGE,189000.0,debt_consolidation,AZ,11.64,1.0,48.3,34.0,1,19.0,verified
3000,36 months,15.1,3.0,MORTGAGE,44000.0,credit_card,TX,14.76,1.0,44.40000000000001,19.0,0,8.0,not verified
3250,36 months,12.49,2.0,MORTGAGE,18710.0,medical,NC,3.61,0.0,0.8,44.0,0,11.0,not verified
7075,36 months,14.99,10.0,RENT,120000.0,debt_consolidation,NC,10.8,0.0,51.40000000000001,16.0,0,18.0,not verified
5000,36 months,13.43,0.0,RENT,20000.0,debt_consolidation,NC,0.0,0.0,0.0,5.0,1,1.0,not verified
25000,36 months,12.99,10.0,MORTGAGE,105000.0,debt_consolidation,MI,14.62,0.0,96.8,24.0,0,15.0,verified
8500,36 months,7.49,1.0,RENT,24000.0,debt_consolidation,CA,23.25,0.0,2.7,8.0,0,9.0,verified
5000,36 months,13.11,6.0,RENT,25000.0,debt_consolidation,MO,9.02,0.0,48.7,4.0,0,5.0,not verified
6575,36 months,8.9,0.0,RENT,33280.0,debt_consolidation,AZ,27.33,0.0,36.7,31.0,0,12.0,verified
6850,36 months,15.8,5.0,MORTGAGE,26000.0,home_improvement,FL,8.08,0.0,82.2,4.0,0,14.0,verified
4600,36 months,13.35,9.0,MORTGAGE,89000.0,debt_consolidation,CA,15.84,0.0,85.0,16.0,0,22.0,not verified
2500,36 months,17.56,10.0,RENT,54000.0,moving,TX,27.27,0.0,27.0,31.0,0,17.0,not verified
8000,36 months,23.43,10.0,MORTGAGE,75000.0,vacation,UT,11.98,1.0,51.40000000000001,26.0,0,11.0,verified
16000,36 months,9.99,1.0,RENT,78500.0,home_improvement,FL,4.94,0.0,21.8,28.0,0,17.0,verified
7200,36 months,11.97,10.0,MORTGAGE,64000.0,debt_consolidation,CO,22.28,0.0,71.0,34.0,1,16.0,not verified
12000,60 months,11.86,2.0,RENT,52800.0,debt_consolidation,CA,20.09,0.0,19.700000000000003,19.0,0,7.0,not verified
17400,36 months,7.66,2.0,MORTGAGE,120000.0,major_purchase,MD,13.22,0.0,29.53,40.0,0,17.0,verified
2500,36 months,6.62,10.0,MORTGAGE,85000.0,debt_consolidation,MA,15.92,0.0,48.2,26.0,0,22.0,not verified
2400,36 months,10.74,5.0,OWN,21000.0,major_purchase,TX,20.23,0.0,28.4,29.0,0,11.0,not verified
12000,60 months,13.99,10.0,RENT,50000.0,credit_card,CA,10.34,0.0,55.8,31.0,0,15.0,not verified
9000,36 months,9.76,6.0,RENT,34000.0,debt_consolidation,GA,10.27,0.0,61.90000000000001,9.0,0,6.0,not verified
16000,60 months,15.88,10.0,MORTGAGE,53000.0,debt_consolidation,NY,10.94,0.0,38.5,13.0,0,19.0,verified
3000,36 months,13.11,5.0,RENT,73100.0,small_business,GA,14.04,0.0,67.0,26.0,0,11.0,not verified
1800,36 months,21.49,5.0,OWN,40000.0,other,FL,20.65,0.0,85.7,27.0,0,17.0,verified
12000,36 months,13.65,10.0,OWN,35000.0,debt_consolidation,MN,13.52,0.0,93.6,6.0,1,9.0,verified
6000,36 months,13.66,5.0,RENT,33000.0,debt_consolidation,NY,24.87,0.0,37.5,24.0,0,7.0,verified
20000,36 months,6.03,,RENT,92000.0,credit_card,WA,13.18,0.0,38.5,28.0,0,27.0,verified
3500,36 months,12.21,10.0,MORTGAGE,40000.0,credit_card,OK,8.28,1.0,43.7,17.0,0,14.0,not verified
7500,36 months,8.9,8.0,MORTGAGE,173600.0,home_improvement,CA,7.92,0.0,65.0,22.0,0,14.0,not verified
21650,60 months,22.45,10.0,RENT,85000.0,debt_consolidation,KY,19.48,0.0,66.9,18.0,1,11.0,verified
14300,36 months,13.67,10.0,MORTGAGE,84000.0,small_business,IL,19.29,1.0,89.7,35.0,0,38.0,not verified
10000,36 months,7.1400000000000015,4.0,RENT,71500.0,small_business,NY,3.98,0.0,13.0,11.0,0,14.0,verified
13000,36 months,17.1,6.0,MORTGAGE,84000.0,credit_card,OH,5.14,1.0,99.4,7.0,0,11.0,verified
10000,36 months,15.1,6.0,MORTGAGE,32000.0,debt_consolidation,FL,26.14,0.0,87.0,13.0,0,6.0,not verified
9000,36 months,10.25,3.0,MORTGAGE,59000.0,debt_consolidation,FL,12.61,0.0,79.0,19.0,0,10.0,verified
4100,36 months,10.59,2.0,RENT,40000.0,educational,FL,9.51,0.0,54.2,3.0,0,1.0,not verified
28000,60 months,16.78,6.0,MORTGAGE,100000.0,debt_consolidation,CA,17.19,0.0,53.6,20.0,0,6.0,verified
8650,36 months,13.68,6.0,MORTGAGE,78500.0,debt_consolidation,TX,34.56,0.0,57.6,48.0,0,18.0,verified
4000,36 months,10.99,3.0,MORTGAGE,82000.0,credit_card,OH,19.27,0.0,45.6,17.0,0,20.0,not verified
10000,36 months,13.67,0.0,OWN,29500.0,debt_consolidation,CA,34.37,0.0,32.9,19.0,0,9.0,verified
19125,36 months,6.62,,MORTGAGE,44400.0,house,OK,0.0,0.0,0.0,14.0,0,18.0,verified
4000,60 months,16.45,2.0,RENT,30160.0,debt_consolidation,MD,0.0,0.0,0.0,6.0,0,7.0,not verified
32000,36 months,8.19,10.0,MORTGAGE,300000.0,debt_consolidation,AZ,7.85,0.0,95.8,24.0,0,19.0,verified
18825,60 months,16.29,7.0,MORTGAGE,43000.0,debt_consolidation,GA,20.68,0.0,58.2,12.0,1,6.0,verified
1600,36 months,7.51,4.0,RENT,15120.0,debt_consolidation,TX,23.89,0.0,44.5,9.0,0,9.0,verified
15000,36 months,15.8,7.0,MORTGAGE,55000.0,debt_consolidation,NV,20.57,0.0,69.7,23.0,1,12.0,not verified
6800,36 months,8.9,10.0,RENT,43200.0,car,NY,5.69,0.0,41.40000000000001,10.0,0,10.0,verified
9600,36 months,15.8,2.0,MORTGAGE,60000.0,debt_consolidation,MT,17.78,1.0,34.7,13.0,0,12.0,verified
13200,60 months,15.99,6.0,RENT,36000.0,other,KY,11.93,0.0,5.800000000000001,9.0,1,10.0,verified
31825,60 months,23.76,0.0,RENT,125000.0,debt_consolidation,CA,16.64,0.0,70.10000000000001,21.0,1,7.0,verified
18000,36 months,11.99,9.0,RENT,117000.0,debt_consolidation,WA,15.22,0.0,76.0,31.0,0,27.0,not verified
8000,36 months,19.05,10.0,RENT,103000.0,credit_card,NY,4.04,0.0,97.3,6.0,0,7.0,not verified
21000,60 months,22.47,6.0,MORTGAGE,125000.0,credit_card,VA,13.47,0.0,51.1,18.0,0,19.0,verified
10000,36 months,10.74,1.0,MORTGAGE,86000.0,major_purchase,TX,11.99,1.0,65.9,13.0,0,28.0,not verified
8500,36 months,9.88,5.0,RENT,55000.0,credit_card,HI,0.41,0.0,44.3,17.0,0,12.0,not verified
2000,60 months,16.29,1.0,MORTGAGE,44000.0,other,MI,24.11,0.0,66.5,33.0,0,15.0,not verified
24000,60 months,16.29,10.0,MORTGAGE,112000.0,debt_consolidation,CO,7.11,0.0,48.2,26.0,0,12.0,verified
1200,36 months,19.05,,MORTGAGE,52800.0,other,NV,8.68,0.0,93.5,31.0,0,24.0,not verified
4000,36 months,19.72,1.0,RENT,165000.0,debt_consolidation,MD,9.48,1.0,84.0,35.0,0,25.0,not verified
15000,36 months,12.12,7.0,RENT,84000.0,debt_consolidation,CA,15.74,0.0,79.0,25.0,0,9.0,not verified
11700,36 months,11.14,3.0,MORTGAGE,177000.0,debt_consolidation,UT,24.32,0.0,72.3,43.0,0,14.0,verified
20000,36 months,11.99,10.0,OWN,97000.0,credit_card,LA,17.37,0.0,79.10000000000001,33.0,0,24.0,verified
24000,36 months,6.97,2.0,MORTGAGE,180000.0,debt_consolidation,CA,2.65,0.0,8.5,29.0,0,29.0,verified
3000,36 months,13.68,,MORTGAGE,15600.0,debt_consolidation,FL,32.46,0.0,60.3,13.0,0,14.0,verified
14000,36 months,14.47,4.0,RENT,60000.0,medical,TX,17.76,2.0,84.7,36.0,0,14.0,not verified
6500,36 months,13.67,6.0,RENT,26500.0,debt_consolidation,NY,14.58,0.0,64.9,16.0,1,15.0,not verified
8000,36 months,16.29,,OWN,31350.0,debt_consolidation,WV,34.56,0.0,54.2,29.0,0,13.0,verified
20000,36 months,13.66,1.0,RENT,110000.0,major_purchase,NY,14.52,0.0,79.80000000000001,20.0,0,10.0,verified
14000,36 months,12.73,9.0,MORTGAGE,90000.0,other,WI,24.39,0.0,69.7,41.0,0,18.0,not verified
5700,36 months,6.49,10.0,MORTGAGE,60000.0,debt_consolidation,MN,21.14,0.0,13.1,42.0,0,18.0,not verified
7750,36 months,10.16,5.0,RENT,33000.0,debt_consolidation,WI,14.76,0.0,34.6,11.0,1,8.0,not verified
9300,36 months,17.76,7.0,OWN,52500.0,debt_consolidation,AL,25.05,0.0,42.3,23.0,0,13.0,verified
20500,60 months,15.31,2.0,MORTGAGE,52000.0,credit_card,UT,10.41,0.0,79.4,19.0,1,18.0,verified
8000,36 months,12.61,3.0,RENT,30000.0,other,CA,18.48,0.0,51.900000000000006,13.0,0,8.0,verified
5000,36 months,7.51,,OWN,22584.0,debt_consolidation,AL,9.56,0.0,16.0,38.0,0,35.0,not verified
28000,60 months,20.11,6.0,MORTGAGE,140000.0,medical,OR,19.86,0.0,81.10000000000001,55.0,1,14.0,verified
11850,36 months,6.62,5.0,RENT,30000.0,debt_consolidation,MA,10.48,0.0,56.1,10.0,0,17.0,not verified
8000,36 months,8.49,10.0,OWN,52000.0,other,MA,9.02,0.0,48.8,33.0,0,22.0,verified
